run_name,source,target,seed,epoch,total,cls,qdom,qcls,div,sda,rho,grl,lr,val_loss,val_accuracy,val_macro_f1
FR1_to_FR2_seed1,FR1,FR2,1,46,-0.8417,0.0943,3.0621,3.3252,-8.6314,1.3081,1.0,1.0,0.000563,0.4197,0.9,0.5422
FR1_to_FR2_seed1,FR1,FR2,1,47,-1.0444,0.0941,3.0342,3.1731,-8.6697,1.3239,1.0,1.0,0.000547,0.4224,0.89,0.5677
FR1_to_FR2_seed1,FR1,FR2,1,48,-1.1726,0.0881,2.9004,3.1774,-8.6395,1.3011,1.0,1.0,0.000531,0.2846,0.93,0.6392
FR1_to_FR2_seed1,FR1,FR2,1,49,-0.7985,0.0942,3.0745,3.3487,-8.6294,1.3135,1.0,1.0,0.000516,0.4021,0.9,0.5698
FR1_to_FR2_seed1,FR1,FR2,1,50,-0.9714,0.09,3.0113,3.2581,-8.6291,1.2983,1.0,1.0,0.0005,0.2818,0.93,0.6415
FR1_to_FR2_seed1,FR1,FR2,1,51,-0.7537,0.0886,3.0394,3.4365,-8.6072,1.289,1.0,1.0,0.000484,0.3927,0.91,0.5566
FR1_to_FR2_seed1,FR1,FR2,1,52,-0.7802,0.0852,3.0519,3.4515,-8.639,1.2701,1.0,1.0,0.000469,0.3528,0.91,0.5882
FR1_to_FR2_seed1,FR1,FR2,1,53,-0.7231,0.0875,3.1258,3.4065,-8.6388,1.296,1.0,1.0,0.000453,0.3198,0.92,0.5985
FR1_to_FR2_seed1,FR1,FR2,1,54,-0.8137,0.0815,3.0155,3.4567,-8.6616,1.2942,1.0,1.0,0.000437,0.2913,0.93,0.6262
FR1_to_FR2_seed1,FR1,FR2,1,55,-0.755,0.0816,2.9864,3.4631,-8.5925,1.3064,1.0,1.0,0.000422,0.3383,0.92,0.5873
FR1_to_FR2_seed1,FR1,FR2,1,56,-0.6321,0.0833,3.0244,3.6114,-8.6405,1.2893,1.0,1.0,0.000406,0.2933,0.93,0.5961
FR1_to_FR2_seed1,FR1,FR2,1,57,-0.4984,0.0789,3.091,3.7036,-8.6707,1.2988,1.0,1.0,0.000391,0.3187,0.92,0.6041
FR1_to_FR2_seed1,FR1,FR2,1,58,-0.4756,0.0792,3.1523,3.639,-8.6527,1.3066,1.0,1.0,0.000376,0.2675,0.93,0.6632
FR1_to_FR2_seed1,FR1,FR2,1,59,-0.5195,0.0745,3.1021,3.6491,-8.6448,1.2997,1.0,1.0,0.000361,0.3058,0.92,0.6483
FR1_to_FR2_seed1,FR1,FR2,1,60,-0.6,0.0721,3.0057,3.6315,-8.6061,1.2968,1.0,1.0,0.000345,0.2896,0.93,0.6573
FR1_to_FR2_seed1,FR1,FR2,1,61,-0.7275,0.0687,2.9669,3.5993,-8.6593,1.2969,1.0,1.0,0.000331,0.2808,0.93,0.6276
FR1_to_FR2_seed1,FR1,FR2,1,62,-0.3826,0.0674,3.0485,3.7975,-8.6078,1.3118,1.0,1.0,0.000316,0.2637,0.93,0.6658
FR1_to_FR2_seed1,FR1,FR2,1,63,-0.3917,0.0696,3.107,3.776,-8.6661,1.3218,1.0,1.0,0.000301,0.2734,0.93,0.6559
FR1_to_FR2_seed1,FR1,FR2,1,64,-0.5223,0.0671,2.9913,3.7648,-8.6588,1.3133,1.0,1.0,0.000287,0.2903,0.93,0.6219
FR1_to_FR2_seed1,FR1,FR2,1,65,-0.663,0.0617,2.9712,3.6599,-8.6556,1.2998,1.0,1.0,0.000273,0.323,0.92,0.6242
FR1_to_FR2_seed1,FR1,FR2,1,66,-0.2866,0.064,3.1242,3.856,-8.6432,1.3123,1.0,1.0,0.000259,0.2917,0.93,0.6195
FR1_to_FR2_seed1,FR1,FR2,1,67,-0.6513,0.0623,3.0099,3.6149,-8.6307,1.2923,1.0,1.0,0.000245,0.3226,0.92,0.6053
FR1_to_FR2_seed1,FR1,FR2,1,68,-0.5415,0.0609,2.987,3.7163,-8.6179,1.3122,1.0,1.0,0.000232,0.2863,0.93,0.6348
FR1_to_FR2_seed1,FR1,FR2,1,69,-0.4685,0.0616,3.0837,3.7002,-8.6146,1.3006,1.0,1.0,0.000219,0.3191,0.92,0.6433
FR1_to_FR2_seed1,FR1,FR2,1,70,-0.4612,0.0583,3.0726,3.7359,-8.6303,1.3023,1.0,1.0,0.000206,0.2662,0.93,0.6543
FR1_to_FR2_seed1,FR1,FR2,1,71,-0.2709,0.0608,3.0804,3.9016,-8.6275,1.3138,1.0,1.0,0.000194,0.2659,0.93,0.6502
FR1_to_FR2_seed1,FR1,FR2,1,72,-0.3945,0.0575,3.0529,3.8393,-8.6443,1.3,1.0,1.0,0.000181,0.2569,0.94,0.6418
FR1_to_FR2_seed1,FR1,FR2,1,73,-0.369,0.0553,3.0487,3.8403,-8.611,1.2976,1.0,1.0,0.000169,0.2943,0.93,0.643
FR1_to_FR2_seed1,FR1,FR2,1,74,-0.2437,0.0557,3.1067,3.9106,-8.6329,1.3161,1.0,1.0,0.000158,0.331,0.92,0.616
FR1_to_FR2_seed1,FR1,FR2,1,75,-0.2324,0.0536,3.0735,3.9642,-8.6298,1.3061,1.0,1.0,0.000146,0.2669,0.93,0.6643
FR1_to_FR2_seed1,FR1,FR2,1,76,-0.2455,0.0544,3.1275,3.9292,-8.6582,1.3017,1.0,1.0,0.000136,0.2798,0.93,0.6621
FR1_to_FR2_seed1,FR1,FR2,1,77,-0.1074,0.053,3.1749,3.9804,-8.6303,1.3147,1.0,1.0,0.000125,0.3029,0.93,0.6552
FR1_to_FR2_seed1,FR1,FR2,1,78,0.0518,0.0533,3.2444,4.1081,-8.6539,1.2999,1.0,1.0,0.000115,0.291,0.93,0.6667
FR1_to_FR2_seed1,FR1,FR2,1,79,-0.0393,0.0515,3.2165,4.041,-8.6337,1.2855,1.0,1.0,0.000105,0.2896,0.93,0.6586
FR1_to_FR2_seed1,FR1,FR2,1,80,-0.0066,0.0534,3.1882,4.0653,-8.6047,1.2912,1.0,1.0,9.55e-05,0.3041,0.93,0.6342
FR1_to_FR2_seed1,FR1,FR2,1,81,0.0078,0.0541,3.1639,4.1124,-8.6232,1.3006,1.0,1.0,8.65e-05,0.3019,0.93,0.6427
FR1_to_FR2_seed1,FR1,FR2,1,82,-0.034,0.0529,3.1318,4.1328,-8.659,1.3076,1.0,1.0,7.78e-05,0.2709,0.94,0.666
FR1_to_FR2_seed1,FR1,FR2,1,83,-0.0727,0.0519,3.0916,4.134,-8.6516,1.3014,1.0,1.0,6.96e-05,0.2988,0.93,0.6497
FR1_to_FR2_seed1,FR1,FR2,1,84,-0.12,0.0515,3.1093,4.0544,-8.6246,1.2894,1.0,1.0,6.18e-05,0.2692,0.93,0.6684
FR1_to_FR2_seed1,FR1,FR2,1,85,-0.1622,0.0474,3.1311,4.0147,-8.6581,1.3027,1.0,1.0,5.45e-05,0.2778,0.93,0.6525
FR1_to_FR2_seed1,FR1,FR2,1,86,-0.0315,0.0469,3.183,4.0745,-8.6538,1.3179,1.0,1.0,4.76e-05,0.2934,0.93,0.6515
FR1_to_FR2_seed1,FR1,FR2,1,87,0.2337,0.0486,3.2792,4.2106,-8.633,1.3284,1.0,1.0,4.11e-05,0.2959,0.93,0.6355
FR1_to_FR2_seed1,FR1,FR2,1,88,0.1538,0.0464,3.2343,4.1412,-8.6,1.3319,1.0,1.0,3.51e-05,0.3021,0.93,0.6346
FR1_to_FR2_seed1,FR1,FR2,1,89,0.0053,0.0466,3.2267,4.0772,-8.6496,1.3045,1.0,1.0,2.96e-05,0.3054,0.93,0.6423
FR1_to_FR2_seed1,FR1,FR2,1,90,-0.0063,0.0439,3.2277,4.0386,-8.6149,1.2985,1.0,1.0,2.45e-05,0.3098,0.92,0.6471
FR1_to_FR2_seed1,FR1,FR2,1,91,0.0968,0.0432,3.2242,4.1504,-8.6195,1.2985,1.0,1.0,1.99e-05,0.3167,0.92,0.6275
FR1_to_FR2_seed1,FR1,FR2,1,92,0.1085,0.0462,3.1925,4.1872,-8.6159,1.2984,1.0,1.0,1.57e-05,0.3123,0.92,0.6361
FR1_to_FR2_seed1,FR1,FR2,1,93,0.1079,0.0457,3.2013,4.1861,-8.6314,1.3061,1.0,1.0,1.2e-05,0.3288,0.92,0.6277
FR1_to_FR2_seed1,FR1,FR2,1,94,0.1573,0.0462,3.2295,4.2171,-8.6515,1.3159,1.0,1.0,8.86e-06,0.3203,0.92,0.6392
FR1_to_FR2_seed1,FR1,FR2,1,95,0.2034,0.0451,3.2831,4.1985,-8.6323,1.3089,1.0,1.0,6.16e-06,0.3016,0.93,0.6384
FR1_to_FR2_seed1,FR1,FR2,1,96,0.2561,0.0448,3.3248,4.1897,-8.6103,1.3071,1.0,1.0,3.94e-06,0.3034,0.93,0.6505
FR1_to_FR2_seed1,FR1,FR2,1,97,0.2464,0.0466,3.3247,4.2024,-8.6325,1.3052,1.0,1.0,2.22e-06,0.3102,0.93,0.6479
FR1_to_FR2_seed1,FR1,FR2,1,98,0.2704,0.0447,3.3273,4.2119,-8.616,1.3025,1.0,1.0,9.87e-07,0.3034,0.93,0.6379
FR1_to_FR2_seed1,FR1,FR2,1,99,0.2335,0.045,3.3245,4.2026,-8.6403,1.3017,1.0,1.0,2.47e-07,0.2974,0.93,0.6496
FR1_to_FR2_seed1,FR1,FR2,1,100,0.2482,0.0456,3.3219,4.2025,-8.623,1.3012,1.0,1.0,0.0,0.305,0.93,0.6495
FR1_to_FR2_seed2,FR1,FR2,2,1,4.1402,0.4231,4.2027,4.6073,-6.1554,1.0624,0.998,1.0,0.001,0.3759,0.9,0.5144
FR1_to_FR2_seed2,FR1,FR2,2,2,0.1323,0.2406,3.4622,3.8983,-8.4334,0.9645,1.0,1.0,0.000999,0.2775,0.93,0.5945
FR1_to_FR2_seed2,FR1,FR2,2,3,-0.7873,0.2061,3.123,3.4106,-8.5825,1.0556,1.0,1.0,0.000998,0.2685,0.93,0.592
FR1_to_FR2_seed2,FR1,FR2,2,4,-0.254,0.1992,3.3017,3.7764,-8.5601,1.0289,1.0,1.0,0.000996,0.287,0.92,0.5738
FR1_to_FR2_seed2,FR1,FR2,2,5,0.4112,0.1972,3.5351,4.1741,-8.6003,1.1051,1.0,1.0,0.000994,0.2461,0.93,0.6176
FR1_to_FR2_seed2,FR1,FR2,2,6,0.4827,0.1889,3.3304,4.3645,-8.5516,1.1507,1.0,1.0,0.000991,0.2343,0.93,0.6272
FR1_to_FR2_seed2,FR1,FR2,2,7,0.6262,0.1812,3.4311,4.3777,-8.5909,1.2271,1.0,1.0,0.000988,0.2067,0.94,0.6139
FR1_to_FR2_seed2,FR1,FR2,2,8,1.1959,0.1872,3.6606,4.6903,-8.5772,1.235,1.0,1.0,0.000984,0.3339,0.91,0.5623
FR1_to_FR2_seed2,FR1,FR2,2,9,0.6401,0.1737,3.4932,4.3076,-8.596,1.2617,1.0,1.0,0.00098,0.2051,0.95,0.6222
FR1_to_FR2_seed2,FR1,FR2,2,10,0.557,0.1744,3.4418,4.3045,-8.6223,1.2586,1.0,1.0,0.000976,0.2558,0.93,0.645
FR1_to_FR2_seed2,FR1,FR2,2,11,0.9989,0.1743,3.6955,4.4225,-8.5785,1.2851,1.0,1.0,0.00097,0.2317,0.94,0.6499
FR1_to_FR2_seed2,FR1,FR2,2,12,0.3831,0.1684,3.433,4.1415,-8.63,1.2702,1.0,1.0,0.000965,0.2706,0.93,0.6441
FR1_to_FR2_seed2,FR1,FR2,2,13,0.3401,0.1632,3.4211,4.0661,-8.6063,1.2959,1.0,1.0,0.000959,0.3012,0.92,0.6322
FR1_to_FR2_seed2,FR1,FR2,2,14,-0.1699,0.1536,3.2089,3.7598,-8.6008,1.3087,1.0,1.0,0.000952,0.2428,0.94,0.6399
FR1_to_FR2_seed2,FR1,FR2,2,15,-0.0081,0.1523,3.2761,3.8762,-8.6202,1.3075,1.0,1.0,0.000946,0.2077,0.95,0.6887
FR1_to_FR2_seed2,FR1,FR2,2,16,-0.3144,0.1494,3.1197,3.7366,-8.603,1.2828,1.0,1.0,0.000938,0.2276,0.94,0.648
FR1_to_FR2_seed2,FR1,FR2,2,17,-0.3584,0.1442,3.031,3.7646,-8.5998,1.3017,1.0,1.0,0.00093,0.2499,0.93,0.6724
FR1_to_FR2_seed2,FR1,FR2,2,18,-0.6564,0.1353,3.1304,3.3986,-8.6139,1.2932,1.0,1.0,0.000922,0.2312,0.94,0.6408
FR1_to_FR2_seed2,FR1,FR2,2,19,0.2777,0.1403,3.2415,4.1841,-8.6051,1.3171,1.0,1.0,0.000914,0.2568,0.93,0.652
FR1_to_FR2_seed2,FR1,FR2,2,20,0.1062,0.133,3.1829,4.0858,-8.6323,1.3368,1.0,1.0,0.000905,0.2239,0.94,0.6897
FR1_to_FR2_seed2,FR1,FR2,2,21,-0.6036,0.1284,3.1299,3.4816,-8.6456,1.3023,1.0,1.0,0.000895,0.2303,0.94,0.657
FR1_to_FR2_seed2,FR1,FR2,2,22,-0.4974,0.1334,3.1555,3.5303,-8.607,1.2905,1.0,1.0,0.000885,0.2628,0.93,0.6517
FR1_to_FR2_seed2,FR1,FR2,2,23,-0.3742,0.1314,3.1828,3.6259,-8.6277,1.3133,1.0,1.0,0.000875,0.2726,0.93,0.6212
FR1_to_FR2_seed2,FR1,FR2,2,24,-0.3731,0.1322,3.2058,3.6099,-8.6107,1.2898,1.0,1.0,0.000864,0.2669,0.93,0.6888
FR1_to_FR2_seed2,FR1,FR2,2,25,-0.2583,0.1314,3.3101,3.6188,-8.6182,1.2996,1.0,1.0,0.000854,0.2385,0.94,0.6878
FR1_to_FR2_seed2,FR1,FR2,2,26,-0.8513,0.1264,3.0575,3.317,-8.6392,1.287,1.0,1.0,0.000842,0.2684,0.93,0.6429
FR1_to_FR2_seed2,FR1,FR2,2,27,-0.7027,0.1276,3.0374,3.448,-8.6059,1.2902,1.0,1.0,0.000831,0.2445,0.94,0.6452
FR1_to_FR2_seed2,FR1,FR2,2,28,-0.4688,0.1221,3.1621,3.5503,-8.6115,1.3083,1.0,1.0,0.000819,0.309,0.92,0.6466
FR1_to_FR2_seed2,FR1,FR2,2,29,-0.9872,0.1151,2.8702,3.3485,-8.6197,1.2987,1.0,1.0,0.000806,0.2191,0.94,0.6751
FR1_to_FR2_seed2,FR1,FR2,2,30,-0.6241,0.1182,3.1357,3.4283,-8.6139,1.3077,1.0,1.0,0.000794,0.2119,0.95,0.6936
FR1_to_FR2_seed2,FR1,FR2,2,31,-1.0819,0.1173,3.0065,3.1293,-8.608,1.273,1.0,1.0,0.000781,0.256,0.93,0.6633
FR1_to_FR2_seed2,FR1,FR2,2,32,-0.6863,0.1174,3.1629,3.3478,-8.6365,1.3221,1.0,1.0,0.000768,0.248,0.94,0.6881
FR1_to_FR2_seed2,FR1,FR2,2,33,-1.024,0.1154,3.1017,3.0993,-8.6488,1.3084,1.0,1.0,0.000755,0.3199,0.91,0.6547
FR1_to_FR2_seed2,FR1,FR2,2,34,-1.2105,0.1114,2.9759,3.0616,-8.6405,1.2812,1.0,1.0,0.000741,0.271,0.93,0.6521
FR1_to_FR2_seed2,FR1,FR2,2,35,-1.134,0.1094,3.0308,3.0871,-8.6266,1.2653,1.0,1.0,0.000727,0.2214,0.94,0.6623
FR1_to_FR2_seed2,FR1,FR2,2,36,-0.4883,0.1145,3.2559,3.4976,-8.6545,1.2982,1.0,1.0,0.000713,0.3219,0.91,0.6486
FR1_to_FR2_seed2,FR1,FR2,2,37,-0.4236,0.1087,3.2879,3.5073,-8.6266,1.2991,1.0,1.0,0.000699,0.2805,0.93,0.6323
FR1_to_FR2_seed2,FR1,FR2,2,38,0.1182,0.1051,3.4718,3.8427,-8.6175,1.3162,1.0,1.0,0.000684,0.2675,0.94,0.6412
FR1_to_FR2_seed2,FR1,FR2,2,39,-0.6427,0.1031,3.127,3.4664,-8.623,1.2838,1.0,1.0,0.000669,0.3403,0.91,0.6382
FR1_to_FR2_seed2,FR1,FR2,2,40,-0.3499,0.1038,3.1627,3.6653,-8.6055,1.3239,1.0,1.0,0.000655,0.3245,0.92,0.6646
FR1_to_FR2_seed2,FR1,FR2,2,41,-0.7828,0.0968,3.0391,3.3929,-8.6178,1.3062,1.0,1.0,0.000639,0.2703,0.93,0.6484
FR1_to_FR2_seed2,FR1,FR2,2,42,-0.9521,0.0938,3.007,3.2771,-8.6284,1.2983,1.0,1.0,0.000624,0.3083,0.92,0.6373
FR1_to_FR2_seed2,FR1,FR2,2,43,-1.1139,0.0995,2.986,3.1794,-8.6448,1.266,1.0,1.0,0.000609,0.3044,0.93,0.6409
FR1_to_FR2_seed2,FR1,FR2,2,44,-0.9339,0.0913,3.038,3.2338,-8.5869,1.2899,1.0,1.0,0.000594,0.2639,0.93,0.6946
FR1_to_FR2_seed2,FR1,FR2,2,45,-0.462,0.0984,3.0248,3.7482,-8.6487,1.3153,1.0,1.0,0.000578,0.2888,0.93,0.6392
FR1_to_FR2_seed2,FR1,FR2,2,46,-0.811,0.0913,2.8916,3.5147,-8.6224,1.3138,1.0,1.0,0.000563,0.2849,0.93,0.6506
FR1_to_FR2_seed2,FR1,FR2,2,47,-0.9646,0.0894,2.899,3.3512,-8.6203,1.3161,1.0,1.0,0.000547,0.2862,0.93,0.6558
FR1_to_FR2_seed2,FR1,FR2,2,48,-0.8033,0.0892,3.0397,3.3586,-8.6065,1.3157,1.0,1.0,0.000531,0.3297,0.92,0.6582
FR1_to_FR2_seed2,FR1,FR2,2,49,-0.7899,0.0875,3.0398,3.3749,-8.6171,1.3251,1.0,1.0,0.000516,0.2961,0.93,0.6452
FR1_to_FR2_seed2,FR1,FR2,2,50,-0.7442,0.0883,3.017,3.4528,-8.6322,1.3299,1.0,1.0,0.0005,0.3027,0.93,0.6829
FR1_to_FR2_seed2,FR1,FR2,2,51,-0.4791,0.0845,3.1483,3.6173,-8.645,1.3158,1.0,1.0,0.000484,0.2813,0.93,0.6674
FR1_to_FR2_seed2,FR1,FR2,2,52,-0.8619,0.0827,2.9351,3.4002,-8.6132,1.3332,1.0,1.0,0.000469,0.2763,0.93,0.6572
FR1_to_FR2_seed2,FR1,FR2,2,53,-1.0191,0.0795,2.9391,3.2728,-8.6249,1.3144,1.0,1.0,0.000453,0.3352,0.92,0.6209
FR1_to_FR2_seed2,FR1,FR2,2,54,-1.0819,0.0747,2.9111,3.2872,-8.6405,1.2856,1.0,1.0,0.000437,0.3076,0.93,0.6626
FR1_to_FR2_seed2,FR1,FR2,2,55,-0.7651,0.0759,3.051,3.4153,-8.6118,1.3045,1.0,1.0,0.000422,0.3105,0.93,0.6471
FR1_to_FR2_seed2,FR1,FR2,2,56,-1.1214,0.0752,2.9798,3.1858,-8.6378,1.2755,1.0,1.0,0.000406,0.2998,0.93,0.6547
FR1_to_FR2_seed2,FR1,FR2,2,57,-1.1393,0.0696,2.9781,3.1574,-8.6147,1.2702,1.0,1.0,0.000391,0.3162,0.93,0.6598
FR1_to_FR2_seed2,FR1,FR2,2,58,-1.0011,0.0767,2.9848,3.2911,-8.6336,1.28,1.0,1.0,0.000376,0.3065,0.93,0.6794
FR1_to_FR2_seed2,FR1,FR2,2,59,-1.3251,0.0778,2.8185,3.085,-8.5915,1.2851,1.0,1.0,0.000361,0.3176,0.93,0.6805
FR1_to_FR2_seed2,FR1,FR2,2,60,-1.2438,0.0701,2.8556,3.1453,-8.6077,1.293,1.0,1.0,0.000345,0.2987,0.93,0.673
FR1_to_FR2_seed2,FR1,FR2,2,61,-1.2945,0.0674,2.8755,3.0784,-8.5893,1.2734,1.0,1.0,0.000331,0.3248,0.92,0.667
FR1_to_FR2_seed2,FR1,FR2,2,62,-1.2036,0.07,2.9783,3.1055,-8.6175,1.2602,1.0,1.0,0.000316,0.3181,0.93,0.6565
FR1_to_FR2_seed2,FR1,FR2,2,63,-1.6291,0.0631,2.7291,2.9964,-8.6415,1.2239,1.0,1.0,0.000301,0.2714,0.94,0.6775
FR1_to_FR2_seed2,FR1,FR2,2,64,-1.5098,0.0615,2.7855,3.023,-8.6049,1.2251,1.0,1.0,0.000287,0.353,0.92,0.6822
FR1_to_FR2_seed2,FR1,FR2,2,65,-1.4606,0.0604,2.823,3.0409,-8.6066,1.2216,1.0,1.0,0.000273,0.3833,0.92,0.6485
FR1_to_FR2_seed2,FR1,FR2,2,66,-1.4543,0.0633,2.8387,3.0358,-8.6253,1.2333,1.0,1.0,0.000259,0.3497,0.92,0.6711
FR1_to_FR2_seed2,FR1,FR2,2,67,-1.2915,0.0599,2.9172,3.1069,-8.6264,1.2508,1.0,1.0,0.000245,0.309,0.93,0.6858
FR1_to_FR2_seed2,FR1,FR2,2,68,-1.3961,0.0541,2.8224,3.1147,-8.6272,1.2399,1.0,1.0,0.000232,0.3649,0.92,0.6843
FR1_to_FR2_seed2,FR1,FR2,2,69,-1.1276,0.0566,2.9263,3.2588,-8.6202,1.2509,1.0,1.0,0.000219,0.3328,0.93,0.6634
FR1_to_FR2_seed2,FR1,FR2,2,70,-1.367,0.0559,2.904,3.0447,-8.5956,1.2241,1.0,1.0,0.000206,0.3311,0.92,0.6851
FR1_to_FR2_seed2,FR1,FR2,2,71,-1.3159,0.0538,2.9415,3.049,-8.6037,1.2436,1.0,1.0,0.000194,0.3713,0.92,0.6621
FR1_to_FR2_seed2,FR1,FR2,2,72,-1.4292,0.0516,2.8577,3.0434,-8.5981,1.2163,1.0,1.0,0.000181,0.3612,0.92,0.6789
FR1_to_FR2_seed2,FR1,FR2,2,73,-1.3059,0.0515,2.9224,3.1273,-8.6293,1.2222,1.0,1.0,0.000169,0.3597,0.92,0.6788
FR1_to_FR2_seed2,FR1,FR2,2,74,-1.2304,0.0502,2.9786,3.143,-8.6331,1.231,1.0,1.0,0.000158,0.3202,0.93,0.6808
FR1_to_FR2_seed2,FR1,FR2,2,75,-1.2926,0.0487,2.9817,3.0798,-8.6347,1.2318,1.0,1.0,0.000146,0.3594,0.92,0.6624
FR1_to_FR2_seed2,FR1,FR2,2,76,-1.2173,0.0478,2.9514,3.1893,-8.6344,1.2285,1.0,1.0,0.000136,0.3756,0.92,0.6586
FR1_to_FR2_seed2,FR1,FR2,2,77,-1.1912,0.0502,3.0,3.1604,-8.6259,1.224,1.0,1.0,0.000125,0.3202,0.93,0.6904
FR1_to_FR2_seed2,FR1,FR2,2,78,-1.414,0.047,2.9159,3.039,-8.6269,1.211,1.0,1.0,0.000115,0.3661,0.92,0.6484
FR1_to_FR2_seed2,FR1,FR2,2,79,-1.4391,0.0466,2.9484,2.9965,-8.6324,1.2018,1.0,1.0,0.000105,0.3415,0.92,0.6777
FR1_to_FR2_seed2,FR1,FR2,2,80,-1.4556,0.0464,2.9515,2.9732,-8.6407,1.214,1.0,1.0,9.55e-05,0.3379,0.93,0.685
FR1_to_FR2_seed2,FR1,FR2,2,81,-1.3575,0.044,2.9869,3.0029,-8.6068,1.2155,1.0,1.0,8.65e-05,0.3629,0.92,0.6869
FR1_to_FR2_seed2,FR1,FR2,2,82,-1.2528,0.0424,3.0002,3.1111,-8.6188,1.2123,1.0,1.0,7.78e-05,0.3495,0.92,0.6855
FR1_to_FR2_seed2,FR1,FR2,2,83,-1.3909,0.043,2.946,3.0488,-8.6394,1.2106,1.0,1.0,6.96e-05,0.373,0.92,0.6663
FR1_to_FR2_seed2,FR1,FR2,2,84,-1.5338,0.0418,2.8789,2.9576,-8.6124,1.2003,1.0,1.0,6.18e-05,0.4298,0.91,0.6462
FR1_to_FR2_seed2,FR1,FR2,2,85,-1.3414,0.0427,2.9569,3.065,-8.6105,1.2046,1.0,1.0,5.45e-05,0.3763,0.92,0.6535
FR1_to_FR2_seed2,FR1,FR2,2,86,-1.4668,0.0403,2.9048,3.016,-8.6368,1.2089,1.0,1.0,4.76e-05,0.3873,0.92,0.6555
FR1_to_FR2_seed2,FR1,FR2,2,87,-1.5372,0.0422,2.8541,2.9643,-8.5951,1.1973,1.0,1.0,4.11e-05,0.378,0.92,0.6656
FR1_to_FR2_seed2,FR1,FR2,2,88,-1.5115,0.04,2.9062,2.9513,-8.6122,1.2031,1.0,1.0,3.51e-05,0.3582,0.93,0.6792
FR1_to_FR2_seed2,FR1,FR2,2,89,-1.4906,0.0406,2.9521,2.9266,-8.6107,1.2008,1.0,1.0,2.96e-05,0.3422,0.93,0.6676
FR1_to_FR2_seed2,FR1,FR2,2,90,-1.527,0.0401,2.9307,2.9164,-8.6092,1.195,1.0,1.0,2.45e-05,0.3614,0.92,0.6698
FR1_to_FR2_seed2,FR1,FR2,2,91,-1.5045,0.0408,2.9074,2.9558,-8.6007,1.1922,1.0,1.0,1.99e-05,0.3875,0.92,0.6643
FR1_to_FR2_seed2,FR1,FR2,2,92,-1.3945,0.0404,2.9427,3.0277,-8.6097,1.2044,1.0,1.0,1.57e-05,0.3763,0.92,0.6654
FR1_to_FR2_seed2,FR1,FR2,2,93,-1.3305,0.0407,2.9614,3.0831,-8.632,1.2162,1.0,1.0,1.2e-05,0.3787,0.92,0.6704
FR1_to_FR2_seed2,FR1,FR2,2,94,-1.3426,0.0405,2.9513,3.0501,-8.6015,1.2169,1.0,1.0,8.86e-06,0.3611,0.92,0.6716
FR1_to_FR2_seed2,FR1,FR2,2,95,-1.3482,0.0393,2.9519,3.0495,-8.6007,1.2118,1.0,1.0,6.16e-06,0.3785,0.92,0.6619
FR1_to_FR2_seed2,FR1,FR2,2,96,-1.3864,0.0398,2.9301,3.049,-8.615,1.2098,1.0,1.0,3.94e-06,0.3767,0.92,0.6579
FR1_to_FR2_seed2,FR1,FR2,2,97,-1.349,0.0408,2.9396,3.0626,-8.6044,1.2125,1.0,1.0,2.22e-06,0.3471,0.93,0.6729
FR1_to_FR2_seed2,FR1,FR2,2,98,-1.3307,0.0394,2.9565,3.0825,-8.6267,1.2176,1.0,1.0,9.87e-07,0.3925,0.92,0.6544
FR1_to_FR2_seed2,FR1,FR2,2,99,-1.3246,0.0411,2.9499,3.0861,-8.6181,1.2163,1.0,1.0,2.47e-07,0.3951,0.91,0.6549
FR1_to_FR2_seed2,FR1,FR2,2,100,-1.3711,0.0391,2.9556,3.0886,-8.6709,1.2164,1.0,1.0,0.0,0.38,0.92,0.6514
FR2_to_AT1_seed1,FR2,AT1,1,1,5.6111,0.4536,4.8762,5.1444,-5.7403,0.8772,0.998,1.0,0.001,0.3021,0.91,0.4533
FR2_to_AT1_seed1,FR2,AT1,1,2,1.8476,0.2025,4.5632,3.8412,-7.8332,1.0739,1.0,1.0,0.000999,0.1913,0.94,0.5748
FR2_to_AT1_seed1,FR2,AT1,1,3,0.8138,0.1724,3.8975,3.6113,-7.9726,1.1052,1.0,1.0,0.000998,0.257,0.93,0.5667
FR2_to_AT1_seed1,FR2,AT1,1,4,2.0111,0.1688,4.5445,4.0356,-7.9297,1.1918,1.0,1.0,0.000996,0.1863,0.93,0.6983
FR2_to_AT1_seed1,FR2,AT1,1,5,1.4478,0.1614,4.3586,3.7263,-7.9719,1.1734,1.0,1.0,0.000994,0.1667,0.95,0.7461
FR2_to_AT1_seed1,FR2,AT1,1,6,1.6189,0.1546,4.3485,3.929,-8.0,1.1869,1.0,1.0,0.000991,0.2294,0.93,0.6534
FR2_to_AT1_seed1,FR2,AT1,1,7,1.4971,0.1442,4.3131,3.876,-8.0112,1.175,1.0,1.0,0.000988,0.1468,0.96,0.7525
FR2_to_AT1_seed1,FR2,AT1,1,8,1.6119,0.1407,4.513,3.7656,-8.0176,1.2103,1.0,1.0,0.000984,0.2145,0.94,0.6876
FR2_to_AT1_seed1,FR2,AT1,1,9,1.3002,0.1342,4.4065,3.5166,-8.0202,1.2631,1.0,1.0,0.00098,0.1766,0.95,0.7286
